,0
2000,2.890625
2001,1.546875
2002,1.5546875
2003,2.328125
2004,2.5
2005,2.0
2006,2.1875
2007,2.890625
2008,2.59375
2009,1.796875
2010,2.234375
2011,1.9765625
2012,2.0625
2013,2.265625
2014,2.921875
2015,2.671875
2016,1.890625
2017,1.65625
2018,2.0
2019,1.6875
2020,1.5546875
2021,2.484375
2022,1.6328125
2023,1.5234375
2024,1.9453125
2025,2.078125
2026,1.828125
2027,1.96875
2028,2.0
2029,2.53125
2030,2.1875
2031,1.7734375
2032,2.1875
2033,2.375
2034,4.1875
2035,1.859375
2036,2.984375
2037,2.421875
2038,2.734375
2039,2.65625
2040,1.7265625
2041,1.84375
2042,2.09375
2043,1.453125
2044,2.421875
2045,1.671875
2046,2.5
2047,2.578125
2048,3.46875
2049,2.984375
2050,2.5
2051,1.46875
2052,1.8203125
2053,1.6484375
2054,1.640625
2055,2.15625
2056,2.46875
2057,1.3046875
2058,1.796875
2059,1.546875
2060,1.8125
2061,2.515625
2062,2.0625
2063,1.71875
2064,2.09375
2065,1.578125
2066,3.109375
2067,2.765625
2068,1.6015625
2069,1.7421875
2070,1.5546875
2071,2.46875
2072,1.859375
2073,3.234375
2074,2.015625
2075,2.578125
2076,1.7578125
2077,1.890625
2078,2.546875
2079,1.765625
2080,3.75
2081,2.71875
2082,5.8125
2083,1.6953125
2084,1.9453125
2085,2.390625
2086,3.125
2087,2.015625
2088,1.6875
2089,2.28125
2090,1.578125
2091,1.5546875
2092,1.6796875
2093,1.671875
2094,2.125
2095,2.03125
2096,2.875
2097,1.5390625
2098,3.03125
2099,2.34375
2100,2.1875
2101,37.0
2102,1.8046875
2103,2.296875
2104,1.515625
2105,2.703125
2106,2.0625
2107,2.15625
2108,1.9453125
2109,1.515625
2110,2.515625
2111,2.140625
2112,1.8203125
2113,2.140625
2114,1.9375
2115,1.9375
2116,1.8359375
2117,1.4765625
2118,1.9296875
2119,1.8125
2120,1.6875
2121,1.96875
2122,2.03125
2123,2.171875
2124,3.234375
2125,1.9453125
2126,2.5
2127,2.140625
2128,2.015625
2129,3.171875
2130,1.546875
2131,3.890625
2132,1.9140625
2133,1.765625
2134,2.0625
2135,4.125
2136,2.1875
2137,1.6640625
2138,1.6640625
2139,2.0
2140,1.7265625
2141,14.25
2142,1.734375
2143,2.421875
2144,1.5625
2145,2.125
2146,1.9921875
2147,3.109375
2148,1.71875
2149,2.3125
2150,1.9453125
2151,1.8046875
2152,1.671875
2153,2.390625
2154,2.0
2155,3.359375
2156,1.625
2157,1.4140625
2158,1.90625
2159,1.9609375
2160,1.84375
2161,7.09375
2162,1.453125
2163,1.34375
2164,2.359375
2165,1.7734375
2166,2.5
2167,3.109375
2168,1.828125
2169,2.15625
2170,2.15625
